T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
1.295023	0.003906	-0.055420	0.113770	0	0.0043240	0.0262032	0.9936314	0	0.00699425	0.02758574	1.00095987	0	233	507	-651913746	-651913746	147
1.295035	0.114197	-0.095215	0.061951	0	0.0040073	0.0300636	0.9908676	0	0.00550723	0.02579641	0.99863553	0	249	506	-2069839363	-2069839363	147
1.318959	-0.076904	0.068909	0.060181	0	0.0035172	0.0322742	0.9892387	0	0.00694728	0.02427673	1.00079274	0	9	506	-75144110	-75144110	147
1.318975	-0.036926	0.055725	0.108459	0	0.0015850	0.0290642	0.9932308	0	0.00598812	0.02561808	1.00231934	0	25	506	-1682483446	-1682483446	147
1.319024	-0.040833	-0.126404	0.015991	0	0.0046768	0.0323315	0.9932423	0	0.00542879	0.02713680	1.00135326	0	41	506	-673466626	-673466626	147
1.342963	0.084045	0.053345	0.039185	0	0.0029716	0.0309505	0.9917068	0	0.00544906	0.02564573	0.99874115	0	57	506	1729200358	1729200358	147
1.342983	-0.097412	-0.076904	0.167603	0	0.0046215	0.0306721	0.9904346	0	0.00453639	0.02876377	0.99952769	0	73	506	544995286	544995286	147
1.342995	0.042725	0.098694	0.160583	0	0.0026112	0.0327759	0.9908752	0	0.00446773	0.02538300	0.99726057	0	89	506	-1963685186	-1963685186	147
1.366934	-0.048462	-0.047485	0.058167	0	-0.0000134	0.0322323	0.9927597	0	0.00429249	0.02685237	0.99803257	0	105	506	-1803487397	-1803487397	147
1.366947	0.083435	0.020325	0.019226	0	0.0012989	0.0290356	0.9911194	0	0.00438666	0.02714157	0.99921846	0	121	507	-556357063	-556357063	147
1.366959	-0.041687	0.011536	0.104065	0	0.0031776	0.0311184	0.9914875	0	0.00630713	0.02996397	1.00046921	0	137	507	75100914	75100914	147
1.390912	-0.062561	0.026672	-0.019409	0	0.0004425	0.0305824	0.9934788	0	0.00250673	0.02625966	0.99728942	0	153	506	-2141963189	-2141963189	147
1.390928	-0.105896	0.120911	-0.028015	0	0.0021877	0.0293026	0.9929314	0	0.00270557	0.02838278	0.99849892	0	169	506	813060714	813060714	147
1.390940	-0.052612	0.088196	-0.120789	0	0.0034637	0.0319290	0.9908562	0	0.00630355	0.02451897	0.99914265	0	185	506	1387802221	1387802221	147
