T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
1.198038	-0.083801	0.112122	-0.025208	0	-0.0172405	0.0106850	-1.0055218	0	-0.01261306	0.00512576	-1.00178289	0	207	506	1981944903	1981944903	147
1.198083	-0.055298	-0.006348	-0.059631	0	-0.0177593	0.0098228	-1.0081348	0	-0.01397419	0.00571299	-1.00077915	0	223	506	-1771824715	-1771824715	147
1.198094	-0.066528	0.057434	0.060425	0	-0.0180664	0.0097485	-1.0097580	0	-0.01470757	0.00639033	-0.99922776	0	239	506	-652532566	-652532566	147
1.222051	-0.043091	0.082947	-0.008911	0	-0.0173988	0.0127296	-1.0083351	0	-0.01253152	0.00569940	-0.99987698	0	255	507	1945798327	1945798327	147
1.222100	-0.015869	0.016724	-0.058899	0	-0.0181561	0.0083790	-1.0037651	0	-0.01334834	0.00563431	-1.00242114	0	15	507	-1115326330	-1115326330	147
1.222230	-0.068420	0.001282	0.081543	0	-0.0120697	0.0096741	-1.0043163	0	-0.01222682	0.00703335	-0.99828720	0	31	507	1262501236	1262501236	147
1.246016	-0.007385	-0.074463	0.030823	0	-0.0158920	0.0110874	-1.0082474	0	-0.01377702	0.01047683	-0.99969411	0	47	507	1129442799	1129442799	147
1.246052	-0.039490	0.003601	0.105103	0	-0.0178337	0.0133114	-1.0047054	0	-0.01270556	0.00709367	-0.99990940	0	63	506	-1546432855	-1546432855	147
1.246162	0.050964	0.066772	0.039368	0	-0.0186329	0.0104141	-1.0074196	0	-0.01325393	0.00959802	-0.99832344	0	79	506	-49090535	-49090535	147
1.269973	-0.063538	0.085327	-0.032471	0	-0.0138588	0.0148144	-1.0080261	0	-0.01265550	0.00618243	-0.99779344	0	95	506	-338316722	-338316722	147
1.270024	-0.135498	0.066223	-0.066162	0	-0.0127296	0.0107861	-1.0048847	0	-0.01087117	0.00792933	-0.99809909	0	111	506	1088778221	1088778221	147
1.270040	-0.073853	-0.031799	0.078857	0	-0.0162697	0.0103588	-1.0064201	0	-0.00925446	0.00783801	-0.99926186	0	127	506	-1221653213	-1221653213	147
1.373999	-0.022705	0.043945	-0.017334	0	-0.0142059	0.0093212	-1.0061665	0	-0.01240540	0.00863290	-0.99995828	0	143	507	-1996286403	-1996286403	147
1.374018	-0.095947	0.006958	0.213928	0	-0.0131092	0.0100403	-1.0038376	0	-0.01209235	0.00665689	-1.00195432	0	159	507	-2405023	-2405023	147
1.374031	-0.114380	0.000000	0.007446	0	-0.0141163	0.0106411	-1.0080223	0	-0.01568604	0.00780845	-0.99980664	0	175	507	-454995327	-454995327	147
1.374043	0.019653	0.089050	0.102417	0	-0.0147171	0.0106945	-1.0098019	0	-0.01356077	0.00662255	-0.99954677	0	191	506	188588879	188588879	147
1.374099	0.003845	-0.006897	0.135986	0	-0.0140762	0.0130081	-1.0066109	0	-0.01427460	0.00786805	-1.00108767	0	207	507	798617852	798617852	147
1.374110	-0.113647	-0.006348	-0.113708	0	-0.0145359	0.0098286	-1.0083256	0	-0.01323938	0.00739050	-1.00100684	0	223	506	-319941225	-319941225	147
1.374122	0.078552	0.054382	0.101196	0	-0.0178509	0.0094872	-1.0055923	0	-0.01091838	0.00583649	-1.00327611	0	239	506	-432320440	-432320440	147
1.374151	0.073303	-0.166138	0.089844	0	-0.0153732	0.0111713	-1.0055580	0	-0.01126695	0.00605226	-1.00207925	0	255	506	1198925197	1198925197	147
1.374163	-0.077087	-0.105774	0.028503	0	-0.0174427	0.0093441	-1.0044785	0	-0.01121640	0.00528741	-1.00174022	0	15	506	-1722948150	-1722948150	147
1.374175	-0.112732	0.111450	0.111206	0	-0.0161190	0.0112419	-1.0090771	0	-0.01181126	0.00838137	-1.00017428	0	31	506	-1030099321	-1030099321	147
1.374187	-0.075562	-0.176025	-0.000183	0	-0.0134735	0.0104046	-1.0075550	0	-0.01150393	0.00662398	-1.00076675	0	47	506	1546319326	1546319326	147
1.374219	-0.143311	-0.112610	0.172302	0	-0.0176830	0.0133648	-1.0060558	0	-0.01145506	0.00362110	-0.99952888	0	63	506	1431081794	1431081794	147
1.374231	-0.114441	0.009705	0.180115	0	-0.0156059	0.0119076	-1.0060501	0	-0.01053119	0.00826335	-0.99921107	0	79	507	1392161003	1392161003	147
1.462878	-0.207153	0.006165	-0.019836	0	-0.0143261	0.0106125	-1.0087128	0	-0.01376128	0.00729084	-1.00256705	0	95	507	-52224567	-52224567	147
